customer_id,age,age_group,gender,region,device,subscription_type,monthly_fee,annual_value,payment_method,number_of_profiles,favorite_genre,watch_hours,avg_watch_time_per_day,engagement_level,last_login_days,recency_flag,churned,churn_status,revenue_at_risk
4accb3d6-cb3e-4912-955e-5c7ab5b2f60a,57,56+,Female,North America,TV,Basic,8.99,107.88,Debit Card,4,Sci-Fi,0.71,0.02,Low,42,At Risk,1,Churned,8.99
ee1c6064-32f6-488d-b0c5-e7ff7fc46d64,37,36-45,Other,North America,Desktop,Premium,17.99,215.88,PayPal,3,Drama,1.32,0.03,Low,47,At Risk,1,Churned,17.99
d3b41960-c2b4-4bf5-92cb-243fd3dd3839,66,56+,Female,South America,Mobile,Basic,8.99,107.88,Gift Card,3,Comedy,37.6,1.04,High,35,At Risk,0,Retained,0.0
88007999-8185-4c2c-8bb7-019af9a4268a,44,36-45,Female,Africa,Mobile,Standard,13.99,167.88,Credit Card,5,Sci-Fi,2.69,0.21,Medium,12,Active,0,Retained,0.0
bbc959b5-3e2d-486d-afe6-f5604ccd8353,66,56+,Male,North America,Mobile,Basic,8.99,107.88,PayPal,5,Sci-Fi,5.07,0.13,Low,38,At Risk,1,Churned,8.99
c7070081-a154-4414-b413-bef90b05e624,39,36-45,Female,Oceania,Laptop,Premium,17.99,215.88,Gift Card,4,Romance,15.78,0.61,High,25,At Risk,0,Retained,0.0
0048f001-a72c-4307-8f2d-3820bdf4ed80,63,56+,Female,South America,Mobile,Premium,17.99,215.88,PayPal,2,Romance,9.84,0.21,Medium,46,At Risk,1,Churned,17.99
37d89df6-e945-4365-b6bf-f153ff42dba6,39,36-45,Male,South America,Laptop,Basic,8.99,107.88,PayPal,3,Action,0.21,0.01,Low,39,At Risk,1,Churned,8.99
81264692-e2fd-4344-9f2b-0826d6bb7edf,62,56+,Male,North America,Tablet,Standard,13.99,167.88,Gift Card,5,Sci-Fi,9.15,0.16,Low,55,At Risk,1,Churned,13.99
0b23f53c-b88a-4f84-9ad7-a5c6c58468c1,63,56+,Female,Europe,Mobile,Standard,13.99,167.88,Crypto,5,Documentary,3.86,0.26,Medium,14,Active,1,Churned,13.99
baf77c0b-ae75-441e-a9ca-10dcb0ca8a86,33,26-35,Female,Africa,Tablet,Standard,13.99,167.88,PayPal,3,Sci-Fi,6.82,0.38,Medium,17,Active,0,Retained,0.0
e6f30248-cada-456a-9bad-60136760979b,18,18-25,Female,Africa,Laptop,Premium,17.99,215.88,Credit Card,2,Drama,11.82,0.2,Medium,59,At Risk,1,Churned,17.99
07b6de05-0028-418a-9e1c-09a345bd813c,68,56+,Female,South America,Desktop,Standard,13.99,167.88,Credit Card,1,Drama,6.49,0.93,High,6,Active,0,Retained,0.0
a07f537a-651f-4bfd-894c-91d437fe5a2f,20,18-25,Male,Africa,Laptop,Premium,17.99,215.88,Debit Card,5,Action,2.04,0.04,Low,52,At Risk,1,Churned,17.99
49d28e48-9b37-4e3d-b921-06b3c1ff01f3,62,56+,Other,North America,Desktop,Basic,8.99,107.88,Debit Card,3,Documentary,18.42,0.4,Medium,45,At Risk,1,Churned,8.99
005bfa8f-2b5b-4b77-8285-3bf38fc632da,24,18-25,Female,Europe,Laptop,Premium,17.99,215.88,Debit Card,4,Romance,0.98,0.02,Low,46,At Risk,1,Churned,17.99
6463ec75-e456-45e7-8cfb-a377f3842234,39,36-45,Female,South America,TV,Premium,17.99,215.88,Debit Card,5,Documentary,17.26,0.78,High,21,At Risk,0,Retained,0.0
acccbbd5-848f-4151-a9e8-33e653d4e494,46,46-55,Other,Asia,Laptop,Standard,13.99,167.88,Credit Card,3,Comedy,4.0,0.09,Low,42,At Risk,1,Churned,13.99
31f056a8-4f89-4d97-a971-d157f79285c2,38,36-45,Female,Africa,Laptop,Standard,13.99,167.88,Gift Card,1,Documentary,47.25,3.63,High,12,Active,0,Retained,0.0
86222aa8-5671-4c15-b626-a0b47e66afcf,30,26-35,Male,Asia,Laptop,Premium,17.99,215.88,Gift Card,5,Romance,2.19,0.09,Low,24,At Risk,1,Churned,17.99
3a338129-8b57-498d-b986-04c650132c87,29,26-35,Other,Oceania,Mobile,Basic,8.99,107.88,PayPal,1,Romance,7.83,0.2,Medium,39,At Risk,1,Churned,8.99
119a8e37-6e68-4055-b5bb-012e97bc9ffb,66,56+,Other,Africa,Desktop,Premium,17.99,215.88,Gift Card,5,Romance,8.07,0.38,Medium,20,Active,0,Retained,0.0
8cb6d729-372a-415e-a63f-7460bf042fb5,54,46-55,Female,Asia,Tablet,Standard,13.99,167.88,Debit Card,2,Romance,9.97,3.32,High,2,Active,0,Retained,0.0
6cdf0799-8c0c-40af-8522-41cb8dedbd76,37,36-45,Male,Asia,TV,Standard,13.99,167.88,Gift Card,2,Horror,5.47,0.14,Low,39,At Risk,1,Churned,13.99
fd0ef1ea-371a-4e71-8fb7-c9a05f7ccd03,41,36-45,Other,South America,Tablet,Premium,17.99,215.88,PayPal,4,Documentary,0.87,0.03,Low,33,At Risk,1,Churned,17.99
0d84a40e-1adf-46a9-850f-312e3efd401b,47,46-55,Male,Asia,Mobile,Standard,13.99,167.88,Crypto,3,Sci-Fi,13.37,0.28,Medium,46,At Risk,1,Churned,13.99
3fede56d-0d7a-4aa2-93b7-acc1341f620b,41,36-45,Female,Europe,Laptop,Premium,17.99,215.88,Debit Card,3,Action,0.43,0.01,Low,60,At Risk,1,Churned,17.99
c55bd57e-3c4f-495c-be97-d55c21b22f6f,18,18-25,Other,Oceania,Mobile,Premium,17.99,215.88,Crypto,5,Romance,8.3,0.2,Medium,41,At Risk,1,Churned,17.99
7b4e29be-baa8-42c4-a7e8-3a707d8ef336,69,56+,Female,Asia,TV,Basic,8.99,107.88,Debit Card,4,Drama,40.16,2.36,High,16,Active,0,Retained,0.0
00e9f683-9379-4296-a5a6-76bc2c9dd117,58,56+,Female,Oceania,TV,Premium,17.99,215.88,Crypto,1,Sci-Fi,0.45,0.06,Low,7,Active,1,Churned,17.99
3c9f262f-a793-4935-8967-c74dbadf9938,65,56+,Female,Africa,Tablet,Standard,13.99,167.88,Credit Card,3,Romance,45.1,0.76,High,58,At Risk,0,Retained,0.0
a70e3fc7-66f5-4ab7-ac53-4875558a9a48,24,18-25,Other,Africa,Tablet,Premium,17.99,215.88,Gift Card,1,Horror,15.55,0.5,Medium,30,At Risk,0,Retained,0.0
fb35081c-372b-46f2-afb1-a239c1ca535b,65,56+,Other,South America,Tablet,Standard,13.99,167.88,Crypto,2,Horror,1.64,0.1,Low,15,Active,1,Churned,13.99
c214a79d-72d0-4384-8a5a-619721b76c8e,27,26-35,Other,Europe,Mobile,Premium,17.99,215.88,Credit Card,5,Romance,2.3,1.15,High,1,Active,0,Retained,0.0
0090f79e-a776-489a-9112-5f71e7870f94,53,46-55,Female,Europe,TV,Standard,13.99,167.88,Credit Card,3,Romance,0.89,0.02,Low,42,At Risk,1,Churned,13.99
df3978cc-64e6-4e40-9cd3-10a6a5dda843,22,18-25,Female,Europe,Desktop,Premium,17.99,215.88,PayPal,4,Comedy,26.78,0.69,High,38,At Risk,0,Retained,0.0
174b96de-7b2d-4934-a5a0-35ba2d435c5a,63,56+,Female,South America,Tablet,Premium,17.99,215.88,Gift Card,5,Drama,2.81,2.81,High,0,Active,0,Retained,0.0
69aedea2-3081-4c29-805a-c76edff4c5a3,29,26-35,Female,North America,Tablet,Standard,13.99,167.88,Credit Card,1,Documentary,3.69,1.84,High,1,Active,0,Retained,0.0
0bd8dee5-47a9-4349-9d55-e109f81d4394,62,56+,Male,Europe,Desktop,Standard,13.99,167.88,Credit Card,2,Comedy,27.16,0.59,High,45,At Risk,0,Retained,0.0
593b2af6-e882-4129-8c49-1deddd7278fb,34,26-35,Male,Europe,Mobile,Standard,13.99,167.88,PayPal,2,Romance,15.02,1.07,High,13,Active,0,Retained,0.0
cfe10e0f-1aac-495b-b869-4af2359dbb3a,21,18-25,Other,Europe,Laptop,Standard,13.99,167.88,PayPal,1,Documentary,3.18,0.08,Low,41,At Risk,1,Churned,13.99
a65d3fbe-d5b0-4ac7-840c-fdca8d9a9379,53,46-55,Male,Oceania,TV,Basic,8.99,107.88,Gift Card,3,Sci-Fi,79.83,2.85,High,27,At Risk,0,Retained,0.0
3fa23200-518c-4593-983c-1114bf8ee2e7,63,56+,Other,North America,Laptop,Standard,13.99,167.88,Gift Card,2,Sci-Fi,3.13,0.07,Low,45,At Risk,1,Churned,13.99
75994c2a-9f9a-4701-b51d-ad8b7e3787cb,65,56+,Male,North America,Desktop,Standard,13.99,167.88,Gift Card,1,Sci-Fi,15.33,0.85,High,17,Active,0,Retained,0.0
b96865dc-ec6f-42ff-8d8b-9a0bf7d5b6be,45,36-45,Male,Asia,Tablet,Standard,13.99,167.88,Crypto,3,Drama,2.69,0.3,Medium,8,Active,1,Churned,13.99
99700d41-55b7-4d78-acd3-86a1060d880c,53,46-55,Female,North America,Laptop,Basic,8.99,107.88,PayPal,4,Romance,0.19,0.01,Low,25,At Risk,1,Churned,8.99
14032ec1-bd28-4b6e-8baf-e87a673489b1,60,56+,Male,North America,Laptop,Basic,8.99,107.88,Crypto,2,Sci-Fi,4.37,0.07,Low,59,At Risk,1,Churned,8.99
c73888d0-47c7-49e4-ac1f-8c525c426907,35,26-35,Male,South America,Tablet,Premium,17.99,215.88,Gift Card,1,Sci-Fi,28.76,1.2,High,23,At Risk,0,Retained,0.0
99ac905d-c892-41e1-b9dc-619aace2175a,51,46-55,Female,Europe,Laptop,Standard,13.99,167.88,PayPal,3,Comedy,1.91,0.21,Medium,8,Active,1,Churned,13.99
d7f8474a-aa5c-452d-b85d-c86132f7e5c0,27,26-35,Female,Africa,Mobile,Basic,8.99,107.88,PayPal,2,Documentary,5.3,2.65,High,1,Active,0,Retained,0.0
236586ff-c75c-4dfa-b787-19a63e0b4dbd,28,26-35,Other,Europe,Tablet,Premium,17.99,215.88,Gift Card,5,Sci-Fi,9.9,0.49,Medium,19,Active,0,Retained,0.0
30bc483c-87d9-4a9a-9863-6eb5c6bdcb66,18,18-25,Female,Europe,Tablet,Basic,8.99,107.88,Gift Card,4,Horror,5.64,0.13,Low,44,At Risk,1,Churned,8.99
374de352-5868-4026-b9fb-57fd075b1fb3,22,18-25,Other,Asia,Mobile,Basic,8.99,107.88,Credit Card,3,Documentary,7.06,0.12,Low,58,At Risk,1,Churned,8.99
bb31bd8f-7d63-4280-ada1-f1e832fcfdd6,61,56+,Male,South America,Mobile,Standard,13.99,167.88,Crypto,1,Sci-Fi,2.15,0.06,Low,33,At Risk,1,Churned,13.99
71c014eb-50d0-488e-9f41-b4db638f20be,54,46-55,Other,South America,Laptop,Standard,13.99,167.88,Gift Card,5,Documentary,4.69,0.67,High,6,Active,0,Retained,0.0
eaafa153-5c55-4d3b-897c-ef6198ece521,52,46-55,Female,Africa,Mobile,Premium,17.99,215.88,Gift Card,2,Romance,2.05,0.08,Low,24,At Risk,1,Churned,17.99
5d64d061-91f4-4dd9-ab18-93007717e295,24,18-25,Male,Africa,Mobile,Premium,17.99,215.88,Gift Card,1,Documentary,26.44,0.91,High,28,At Risk,0,Retained,0.0
2e409def-802a-4a41-9972-8c8864802af3,38,36-45,Other,Europe,Mobile,Basic,8.99,107.88,Gift Card,5,Action,4.26,0.1,Low,42,At Risk,1,Churned,8.99
4d71c035-c5c9-4da6-907e-171241ea0922,44,36-45,Other,Europe,Mobile,Standard,13.99,167.88,Gift Card,4,Horror,6.9,0.31,Medium,21,At Risk,0,Retained,0.0
93a74dd5-ab90-4ce9-a0b9-8eb45b50e030,64,56+,Male,South America,TV,Standard,13.99,167.88,Crypto,4,Documentary,8.4,0.18,Medium,47,At Risk,1,Churned,13.99
8f6ce173-fad9-4b9f-bb9c-54cf1f37d6ef,23,18-25,Female,Africa,TV,Basic,8.99,107.88,PayPal,2,Horror,5.22,0.4,Medium,12,Active,0,Retained,0.0
9db403c5-08c3-4cee-8e71-59423d132195,22,18-25,Male,South America,TV,Premium,17.99,215.88,Gift Card,1,Sci-Fi,23.15,0.54,High,42,At Risk,0,Retained,0.0
a8f4a8ea-a8a6-4ebb-bcd8-b22e7da612a5,23,18-25,Other,South America,Desktop,Basic,8.99,107.88,PayPal,1,Sci-Fi,11.07,0.38,Medium,28,At Risk,1,Churned,8.99
b4866929-b3fb-47af-a191-0afaf68d14c8,68,56+,Female,Europe,TV,Basic,8.99,107.88,Gift Card,1,Sci-Fi,10.14,1.01,High,9,Active,0,Retained,0.0
941a7320-7c18-442a-9184-f56d633b7b8e,18,18-25,Other,South America,TV,Basic,8.99,107.88,Crypto,4,Horror,20.15,4.03,High,4,Active,0,Retained,0.0
abb4775a-faff-43c3-8d78-641ec98033a8,36,36-45,Male,South America,Mobile,Premium,17.99,215.88,Gift Card,5,Sci-Fi,6.59,0.11,Low,58,At Risk,1,Churned,17.99
f234490c-9b75-4956-9efa-ed1c14b00599,26,26-35,Female,Asia,Desktop,Basic,8.99,107.88,Credit Card,5,Horror,2.58,0.15,Low,16,Active,1,Churned,8.99
a5796917-05b1-456c-8d56-a2d396ebfcf2,33,26-35,Male,Africa,Mobile,Standard,13.99,167.88,Gift Card,4,Romance,8.27,0.14,Low,58,At Risk,1,Churned,13.99
8c15047a-4ddf-4b9b-9f42-5e616af49dc1,50,46-55,Other,Africa,TV,Standard,13.99,167.88,Debit Card,2,Documentary,6.11,0.47,Medium,12,Active,0,Retained,0.0
1d4d7280-ee29-4030-8773-d70bea7b2b3b,34,26-35,Male,Africa,TV,Basic,8.99,107.88,Gift Card,5,Sci-Fi,31.66,0.52,High,60,At Risk,0,Retained,0.0
58bf1357-6164-4e5f-a325-69d1bbd93289,22,18-25,Other,South America,TV,Premium,17.99,215.88,Credit Card,1,Comedy,0.76,0.01,Low,52,At Risk,1,Churned,17.99
919cd49b-f1e4-4deb-82e8-ed7db297d9b8,61,56+,Female,South America,Laptop,Basic,8.99,107.88,Debit Card,2,Drama,4.18,0.09,Low,47,At Risk,1,Churned,8.99
2f4b3f98-c2e9-49e2-bc44-5bfd637d4dec,30,26-35,Female,Oceania,Tablet,Basic,8.99,107.88,Crypto,1,Horror,2.56,0.08,Low,32,At Risk,1,Churned,8.99
18886a51-c0a1-4984-90d4-d4a65e31e03b,32,26-35,Female,Asia,TV,Basic,8.99,107.88,PayPal,4,Romance,17.67,1.18,High,14,Active,0,Retained,0.0
11ff4157-7112-460a-b2f0-b74ee12ee607,56,56+,Female,Oceania,Laptop,Premium,17.99,215.88,PayPal,5,Sci-Fi,17.25,0.33,Medium,52,At Risk,0,Retained,0.0
61ad71a3-40b3-487a-9f6d-38a74144f87b,58,56+,Male,Europe,TV,Premium,17.99,215.88,Crypto,4,Drama,21.56,0.54,High,39,At Risk,0,Retained,0.0
70b1a663-57dc-4d65-8665-808f618abbba,61,56+,Other,Africa,Laptop,Premium,17.99,215.88,Crypto,5,Horror,5.87,0.65,High,8,Active,0,Retained,0.0
8790e02e-d917-4c2b-bcae-249e1597109c,51,46-55,Other,Europe,Tablet,Basic,8.99,107.88,Crypto,5,Documentary,2.42,0.24,Medium,9,Active,1,Churned,8.99
2f38faa5-6695-40e3-892a-ecd94ff19800,24,18-25,Other,Oceania,TV,Premium,17.99,215.88,Debit Card,2,Documentary,2.43,0.07,Low,32,At Risk,1,Churned,17.99
75f21653-1613-4eb8-92a6-5b82721d96df,40,36-45,Male,Oceania,Desktop,Premium,17.99,215.88,Gift Card,1,Sci-Fi,18.06,0.82,High,21,At Risk,0,Retained,0.0
6a427566-52a2-4932-9486-979c1bc514d8,51,46-55,Other,Africa,Laptop,Premium,17.99,215.88,Gift Card,2,Romance,7.64,0.55,High,13,Active,0,Retained,0.0
904460bb-b5a1-4450-bc0f-5fec7fd21583,56,56+,Other,Africa,Tablet,Premium,17.99,215.88,Credit Card,3,Romance,1.54,0.14,Low,10,Active,1,Churned,17.99
5fd7658b-f5bb-462e-b9e4-86a4485b0fb0,53,46-55,Other,Africa,Desktop,Premium,17.99,215.88,Credit Card,2,Documentary,21.9,0.76,High,28,At Risk,0,Retained,0.0
9e060381-f27b-4fbf-b098-6415f3eb4bbb,20,18-25,Other,Oceania,Desktop,Standard,13.99,167.88,Gift Card,3,Horror,2.13,0.24,Medium,8,Active,1,Churned,13.99
5c4d8663-35c7-4f51-a930-5b1a7059a8b0,43,36-45,Other,Asia,Desktop,Basic,8.99,107.88,Debit Card,3,Horror,4.07,0.2,Medium,19,Active,1,Churned,8.99
1934ae7e-6f01-40d2-a15c-ee3db2650f99,64,56+,Female,Asia,Laptop,Basic,8.99,107.88,PayPal,3,Drama,0.65,0.01,Low,43,At Risk,1,Churned,8.99
9eacdfae-16bb-4a84-8c31-dd5976efb95f,40,36-45,Female,North America,Desktop,Premium,17.99,215.88,Credit Card,1,Romance,6.11,0.21,Medium,28,At Risk,0,Retained,0.0
9f085e5d-c6b2-4ec1-a43f-1307f1f59222,29,26-35,Female,North America,Mobile,Premium,17.99,215.88,Credit Card,4,Horror,4.53,0.28,Medium,15,Active,0,Retained,0.0
444b694b-d1b2-476b-98d7-f05298e37b91,47,46-55,Other,Asia,Desktop,Premium,17.99,215.88,Crypto,4,Horror,15.18,0.49,Medium,30,At Risk,0,Retained,0.0
e5fa0aa5-41a0-4c47-8547-4d9600229701,51,46-55,Female,South America,Desktop,Basic,8.99,107.88,Gift Card,1,Drama,13.92,0.46,Medium,29,At Risk,1,Churned,8.99
4937c49d-70db-459d-b2d1-ac7f33f0dfc5,25,18-25,Male,Africa,Tablet,Premium,17.99,215.88,Credit Card,5,Horror,5.62,0.11,Low,49,At Risk,0,Retained,0.0
3d36ed49-a4f4-4fb2-80ea-f90f048bc0e1,35,26-35,Female,Europe,Laptop,Standard,13.99,167.88,PayPal,3,Drama,2.42,0.04,Low,59,At Risk,1,Churned,13.99
e5a706a6-0a02-4a59-93ae-8d86ea5fcb6e,38,36-45,Male,Europe,Mobile,Basic,8.99,107.88,Credit Card,2,Drama,9.06,0.29,Medium,30,At Risk,0,Retained,0.0
511d9a10-669b-4283-bc6d-40c10a595b43,58,56+,Female,Asia,TV,Basic,8.99,107.88,Gift Card,4,Romance,34.53,34.53,High,0,Active,0,Retained,0.0
92bd3cd1-3724-4b30-a56c-4929277c2461,68,56+,Other,Asia,Desktop,Basic,8.99,107.88,Credit Card,3,Romance,2.28,0.33,Medium,6,Active,1,Churned,8.99
68be0bb5-a6ed-4dfd-889d-0e116265290d,28,26-35,Female,South America,Laptop,Standard,13.99,167.88,Credit Card,3,Documentary,28.8,0.58,High,49,At Risk,0,Retained,0.0
bfe8f1a3-00d5-436f-b79a-553651c553f7,57,56+,Male,North America,Tablet,Standard,13.99,167.88,Debit Card,4,Romance,14.87,0.32,Medium,46,At Risk,0,Retained,0.0
f4fc7c39-6b78-4437-ab00-8ab2957f73f7,52,46-55,Other,Asia,Desktop,Basic,8.99,107.88,PayPal,3,Documentary,13.94,0.24,Medium,56,At Risk,1,Churned,8.99
7d7ec060-ca0f-4371-a86a-69bf262b94bb,70,56+,Female,Europe,Desktop,Premium,17.99,215.88,Crypto,4,Documentary,10.54,10.54,High,0,Active,0,Retained,0.0
bce13731-9d24-4bbe-9b0f-97221e952048,68,56+,Female,Asia,Tablet,Standard,13.99,167.88,PayPal,2,Romance,56.43,2.97,High,18,Active,0,Retained,0.0
489dcbd1-474e-42b6-878e-f62c181860f6,53,46-55,Other,Oceania,Laptop,Standard,13.99,167.88,Debit Card,4,Documentary,39.33,2.31,High,16,Active,0,Retained,0.0
571102fa-b9c7-4e1c-8e0f-bc6642d36cb0,44,36-45,Male,North America,Desktop,Basic,8.99,107.88,Crypto,5,Romance,15.61,0.5,Medium,30,At Risk,0,Retained,0.0
e5ba5dd3-a246-4526-9616-662dd7188e7c,68,56+,Female,Asia,Desktop,Standard,13.99,167.88,Credit Card,1,Sci-Fi,0.22,0.0,Low,51,At Risk,1,Churned,13.99
b4aae09c-528f-445d-afb3-68ab027b8d48,64,56+,Female,Oceania,Desktop,Standard,13.99,167.88,Credit Card,5,Horror,3.92,0.22,Medium,17,Active,0,Retained,0.0
0210bc7e-5a01-4a6b-b3c1-8c1a332ab7f6,65,56+,Female,South America,Mobile,Standard,13.99,167.88,Credit Card,2,Horror,2.26,0.04,Low,60,At Risk,1,Churned,13.99
e5e25330-3900-43bf-a8e2-45a13d1ec806,28,26-35,Female,Oceania,TV,Premium,17.99,215.88,Gift Card,5,Drama,1.79,0.3,Medium,5,Active,0,Retained,0.0
95c88693-4388-4ab9-bd37-c917bc4c8d1d,50,46-55,Male,Europe,Tablet,Premium,17.99,215.88,Credit Card,2,Action,22.44,0.75,High,29,At Risk,0,Retained,0.0
3e87afc6-292d-4a8b-8399-1a8fe6aad089,59,56+,Female,North America,Desktop,Standard,13.99,167.88,Debit Card,1,Romance,23.59,0.54,High,43,At Risk,0,Retained,0.0
8e57aa17-60f6-4c7e-9e15-a886a240c4d7,38,36-45,Other,Oceania,Mobile,Premium,17.99,215.88,Gift Card,2,Romance,24.19,1.05,High,22,At Risk,0,Retained,0.0
e16e6ae0-8e67-4b63-80a5-a0f7e8801ed7,49,46-55,Female,Africa,TV,Basic,8.99,107.88,Debit Card,5,Comedy,6.56,0.6,High,10,Active,0,Retained,0.0
cb219c7b-8d77-454d-8967-2b4529a0e172,40,36-45,Male,Asia,Mobile,Standard,13.99,167.88,Debit Card,5,Comedy,16.13,0.34,Medium,47,At Risk,0,Retained,0.0
abf01a4a-4b6f-477f-943c-7189c33cd6cc,39,36-45,Female,Africa,Tablet,Standard,13.99,167.88,Debit Card,5,Horror,19.16,0.31,Medium,60,At Risk,0,Retained,0.0
520074a5-0028-44e4-b17a-199d74134190,34,26-35,Female,Africa,Tablet,Standard,13.99,167.88,Crypto,4,Romance,1.28,0.02,Low,57,At Risk,1,Churned,13.99
b64e1a04-ef14-4a6c-ad72-640a941c2612,20,18-25,Male,Europe,Tablet,Premium,17.99,215.88,PayPal,3,Action,32.04,1.19,High,26,At Risk,0,Retained,0.0
b963a331-91ee-4a6a-9d9c-208788c49074,28,26-35,Female,North America,Laptop,Premium,17.99,215.88,PayPal,5,Comedy,0.12,0.04,Low,2,Active,0,Retained,0.0
2f55007a-9682-4109-8431-2fa060e85673,18,18-25,Female,Africa,Laptop,Standard,13.99,167.88,Debit Card,5,Sci-Fi,0.25,0.01,Low,37,At Risk,1,Churned,13.99
17874397-5431-4e69-9bf9-19d705faab2e,19,18-25,Male,Africa,Desktop,Basic,8.99,107.88,Credit Card,3,Documentary,4.46,0.09,Low,50,At Risk,1,Churned,8.99
d3975aa1-9bf5-45a5-9375-ff6ced50de42,32,26-35,Other,Africa,TV,Premium,17.99,215.88,Gift Card,2,Drama,4.24,0.28,Medium,14,Active,1,Churned,17.99
22266a98-3d16-4f4e-b382-ffa5d3aed831,19,18-25,Female,Asia,Laptop,Standard,13.99,167.88,PayPal,3,Action,8.62,0.15,Low,57,At Risk,1,Churned,13.99
44d3397a-806f-43c1-8907-aa8c27ed8079,22,18-25,Female,Europe,Mobile,Basic,8.99,107.88,PayPal,2,Action,11.96,0.26,Medium,45,At Risk,1,Churned,8.99
521382de-978e-48ad-b161-5d8ab6b7234e,55,46-55,Male,Asia,Desktop,Standard,13.99,167.88,Debit Card,4,Sci-Fi,10.1,2.02,High,4,Active,0,Retained,0.0
72601ad7-f6b1-4f64-8c07-f1a0a787a386,21,18-25,Female,Asia,Tablet,Standard,13.99,167.88,PayPal,1,Romance,0.44,0.22,Medium,1,Active,1,Churned,13.99
ab5b6ce1-4472-4987-b7ca-dd71334f9592,39,36-45,Other,North America,Mobile,Premium,17.99,215.88,Gift Card,5,Sci-Fi,1.12,0.04,Low,27,At Risk,1,Churned,17.99
697ba97e-0ab7-465c-8c43-87a7e484dfac,53,46-55,Other,North America,Laptop,Basic,8.99,107.88,PayPal,5,Horror,14.1,0.33,Medium,42,At Risk,1,Churned,8.99
c1d6b7a6-e749-43fc-8430-e0f0057aca5f,27,26-35,Other,Europe,Desktop,Premium,17.99,215.88,PayPal,2,Action,30.8,1.81,High,16,Active,0,Retained,0.0
a683a981-d35f-49f3-9b9a-a8ad04fd7b16,29,26-35,Other,South America,Tablet,Standard,13.99,167.88,PayPal,5,Drama,10.74,0.38,Medium,27,At Risk,0,Retained,0.0
5548db44-9939-45ea-8cde-6dd44b0d8036,70,56+,Female,Europe,Tablet,Standard,13.99,167.88,Gift Card,3,Comedy,8.27,0.14,Low,60,At Risk,1,Churned,13.99
30add045-ab3e-4753-abfa-c317ec02730a,51,46-55,Male,North America,Tablet,Standard,13.99,167.88,Debit Card,1,Comedy,12.91,0.3,Medium,42,At Risk,1,Churned,13.99
ec4fcd72-7a49-473c-85ca-390fc9e57d52,26,26-35,Other,North America,Desktop,Premium,17.99,215.88,Gift Card,3,Documentary,9.23,0.84,High,10,Active,0,Retained,0.0
6c7026ab-704b-4d7d-b658-66432e78fbf8,63,56+,Female,Africa,Tablet,Basic,8.99,107.88,PayPal,4,Comedy,0.52,0.26,Medium,1,Active,1,Churned,8.99
aeb6a179-a31d-4430-9d79-388dbd8b552f,66,56+,Male,South America,Laptop,Basic,8.99,107.88,Debit Card,5,Horror,2.18,0.14,Low,15,Active,1,Churned,8.99
60334592-83df-4b11-a2e1-da7ded2535aa,57,56+,Other,South America,Laptop,Premium,17.99,215.88,Credit Card,1,Romance,29.23,7.31,High,3,Active,0,Retained,0.0
1b829a44-ed16-4913-aac5-28506c92e0a9,53,46-55,Other,North America,Laptop,Premium,17.99,215.88,Crypto,1,Horror,1.64,0.27,Medium,5,Active,1,Churned,17.99
55aa7135-3268-48a1-a965-0fac4eddb7b8,47,46-55,Other,North America,Laptop,Basic,8.99,107.88,Debit Card,2,Romance,5.53,0.31,Medium,17,Active,0,Retained,0.0
2ad8b82e-2168-47f7-9744-e845a8e48a18,34,26-35,Male,North America,Tablet,Basic,8.99,107.88,Credit Card,2,Action,9.96,1.11,High,8,Active,0,Retained,0.0
b88a132f-9afd-4eb8-9e78-2d359cc78a22,26,26-35,Male,Oceania,Laptop,Basic,8.99,107.88,PayPal,3,Action,4.27,0.12,Low,36,At Risk,1,Churned,8.99
2d25d85a-6085-4ad8-ae08-1a4d21b7c05b,67,56+,Female,Africa,Tablet,Standard,13.99,167.88,Credit Card,3,Sci-Fi,43.24,1.24,High,34,At Risk,0,Retained,0.0
51ba57c9-cf31-4241-9a54-ad1abaf17326,32,26-35,Other,Oceania,Tablet,Standard,13.99,167.88,Crypto,3,Sci-Fi,27.77,9.26,High,2,Active,0,Retained,0.0
a8f8a526-8289-46fc-83a3-9717a64af759,24,18-25,Other,Africa,Laptop,Standard,13.99,167.88,PayPal,5,Documentary,1.57,0.09,Low,16,Active,0,Retained,0.0
2975d560-cd13-47c5-8216-f8847177ed85,24,18-25,Other,Asia,Laptop,Standard,13.99,167.88,Gift Card,5,Sci-Fi,5.4,0.68,High,7,Active,0,Retained,0.0
edaac9b2-7788-4cc2-bcae-8cf07f8afb3a,31,26-35,Male,Europe,TV,Basic,8.99,107.88,PayPal,4,Action,3.86,0.43,Medium,8,Active,1,Churned,8.99
55987346-c6e1-4766-8226-74d0fcf02ff5,34,26-35,Other,Europe,Desktop,Premium,17.99,215.88,Credit Card,5,Horror,10.51,0.75,High,13,Active,0,Retained,0.0
feca176b-1ae3-47f9-82d6-ebee151dcd65,70,56+,Female,North America,Desktop,Basic,8.99,107.88,Gift Card,2,Romance,7.47,0.13,Low,58,At Risk,1,Churned,8.99
70877fd0-301a-4021-9bca-539c1833ae4d,18,18-25,Male,Oceania,TV,Premium,17.99,215.88,Crypto,3,Documentary,0.72,0.01,Low,47,At Risk,1,Churned,17.99
